,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
1081442,14.0,24.15,2132,23,24,tcp,61303,-------,0,-1,210,12873630,router,server1,3.051457,3.077671,3.092914,0.026213999999999998,23.094907,1415787.0623209998,61303.0,0.12277300000000001,0.092914,3.0,3.092914,0.0,9.092914,HTTP-FLOOD
1082242,1.0,24.1,4303,23,24,tcp,8253,-------,0,-1,210,1733130,router,server1,5.030486,5.030486,5.0457279999999995,0.0,23.215379000000002,191596.519374,8253.0,0.016528,0.045728,5.0,5.0457279999999995,0.0,9.045728,HTTP-FLOOD
1083151,16.0,24.18,58891,22,23,tcp,56346,-------,0,-1,210,11832660,switch2,router,56.015243000000005,56.0467,56.061942,0.031457,23.041764999999998,1298311.312903,56346.0,0.112845,0.11388499999999999,56.0,56.113884999999996,0.0,9.113885,HTTP-FLOOD
1084465,2.0,24.16,30064,2,21,tcp,41653,-------,0,-1,210,8747130,client-2,switch1,29.0,29.0,29.015242999999998,0.0,23.188498000000003,965870.506152,41653.0,0.08341900000000001,0.056214,29.0,29.056214,0.0,9.056214,HTTP-FLOOD
1084909,16.0,24.18,71775,23,24,tcp,33413,-------,0,-1,210,7016730,router,server1,68.061942,68.098642,68.113885,0.0367,23.041764999999998,769894.5071170001,33413.0,0.06691699999999999,0.11388499999999999,68.0,68.113885,0.0,9.113885,HTTP-FLOOD
1085432,16.0,24.18,34342,16,22,tcp,12759,-------,0,-1,210,2679390,client-16,switch2,33.0,33.0,33.015243,0.0,23.041764999999998,293989.884665,12759.0,0.025553,0.11388499999999999,33.0,33.113884999999996,0.0,9.113885,HTTP-FLOOD
1086429,19.0,24.21,28988,19,22,tcp,39429,-------,0,-1,210,8280090,client-19,switch2,28.0,28.0,28.015242999999998,0.0,22.967447,905583.4518889999,39429.0,0.078965,0.140099,28.0,28.140099,0.0,9.143376,HTTP-FLOOD
1087239,14.0,24.15,44025,22,23,tcp,38394,-------,0,-1,210,8062740,switch2,router,42.015243,42.036214,42.051457,0.020971,23.094907,886705.845893,38394.0,0.076892,0.092914,42.0,42.092914,0.0,9.092914,HTTP-FLOOD
1087320,19.0,24.21,31134,23,24,tcp,15149,-------,0,-1,210,3181290,router,server1,30.077671000000002,30.126837,30.14208,0.049166,22.967447,347933.848504,15149.0,0.030338999999999998,0.14207999999999998,30.0,30.14208,0.0,9.143376,HTTP-FLOOD
1087969,13.0,24.14,10725,23,24,tcp,29797,-------,0,-1,210,6257370,router,server1,11.046213999999999,11.067185,11.082428,0.020971,23.121571,688953.438442,29797.0,0.059675,0.082428,11.0,11.082428,0.0,9.082428,HTTP-FLOOD
1088702,11.0,24.12,30073,23,24,tcp,39119,-------,0,-1,210,8214990,router,server1,29.035728000000002,29.046214000000003,29.061457,0.010486,23.175081,906585.993842,39119.0,0.07834400000000001,0.061457000000000005,29.0,29.061457,0.0,9.061457,HTTP-FLOOD
1088734,6.0,24.6,49379,23,24,tcp,2882,-------,0,-1,210,605220,router,server1,47.0567,47.082914,47.098156,0.026213999999999998,23.0816,66521.17198300001,2882.0,0.005772,0.098156,47.0,47.098156,0.0,9.098156,HTTP-FLOOD
1089005,12.0,24.13,10724,23,24,tcp,59946,-------,0,-1,210,12588660,router,server1,11.040971,11.0567,11.071942,0.015729,23.148296,1387647.7605350001,59946.0,0.120055,0.07194199999999999,11.0,11.071942,0.0,9.071942,HTTP-FLOOD
1089468,2.0,24.16,13924,23,24,tcp,7279,-------,0,-1,210,1528590,router,server1,14.035728,14.040970999999999,14.056214,0.005243,23.188498000000003,168789.07676,7279.0,0.014578,0.056214,14.0,14.056214,0.0,9.056214,HTTP-FLOOD
1089572,11.0,24.12,68541,11,22,tcp,9246,-------,0,-1,210,1941660,client-11,switch2,65.0,65.0,65.015243,0.0,23.175081,214276.798974,9246.0,0.018517,0.061457000000000005,65.0,65.06145699999999,0.0,9.061457,HTTP-FLOOD
1090288,18.0,24.2,9676,23,24,tcp,41749,-------,0,-1,210,8767290,router,server1,10.072428,10.119613000000001,10.134856,0.047185000000000005,22.988868,959762.255694,41749.0,0.083611,0.134856,10.0,10.134856,0.0,9.134856,HTTP-FLOOD
1090675,1.0,24.1,55784,23,24,tcp,59762,-------,0,-1,210,12550020,router,server1,53.030485999999996,53.030485999999996,53.045728000000004,0.0,23.215379000000002,1387397.454356,59762.0,0.11968599999999999,0.045728,53.0,53.045728000000004,0.0,9.045728,HTTP-FLOOD
1091914,17.0,24.19,46109,22,23,tcp,26924,-------,0,-1,210,5654040,switch2,router,44.015243,44.051942,44.067184999999995,0.036699,23.015288,619663.6041720001,26924.0,0.053921000000000004,0.12437000000000001,44.0,44.12437,0.0,9.124369999999999,HTTP-FLOOD
1092178,10.0,24.11,72790,10,22,tcp,12426,-------,0,-1,210,2609460,client-10,switch2,69.0,69.0,69.015243,0.0,23.201929999999997,288307.188256,12426.0,0.024886000000000002,0.050970999999999995,69.0,69.05097099999999,0.0,9.050971,HTTP-FLOOD
1092624,8.0,24.9,50435,21,23,tcp,33432,-------,0,-1,210,7020720,switch1,router,48.015243,48.051942,48.067184999999995,0.036699,23.028518,769889.4017060001,33432.0,0.066955,0.119128,48.0,48.119128,0.0,9.119128,HTTP-FLOOD
1095123,14.0,24.15,58889,23,24,tcp,31465,-------,0,-1,210,6607650,router,server1,56.05145699999999,56.077670999999995,56.092914,0.026213999999999998,23.094907,726681.23772,31465.0,0.063015,0.092914,56.0,56.092914,0.0,9.092914,HTTP-FLOOD
1096323,4.0,24.4,59968,21,23,tcp,2129,-------,0,-1,210,447090,switch1,router,57.015243000000005,57.030970999999994,57.046214,0.015728,23.134926,49254.256689,2129.0,0.004264,0.077185,57.0,57.077185,0.0,9.077185,HTTP-FLOOD
1096678,11.0,24.12,11815,22,23,tcp,12188,-------,0,-1,210,2559480,switch2,router,12.015243,12.020486,12.035728,0.005243,23.175081,282457.887291,12188.0,0.024409,0.061457000000000005,12.0,12.061457,0.0,9.061457,HTTP-FLOOD
1096845,9.0,24.1,9667,23,24,tcp,47285,-------,0,-1,210,9929850,router,server1,10.072428,10.11437,10.129613,0.041942,23.00207,1087652.8939399999,47285.0,0.094698,0.129613,10.0,10.129613,0.0,9.129613,HTTP-FLOOD
1096893,3.0,24.3,23612,21,23,tcp,42124,-------,0,-1,210,8846040,switch1,router,23.015242999999998,23.025728,23.040971,0.010485,23.16168,975662.589476,42124.0,0.084362,0.0667,23.0,23.0667,0.0,9.0667,HTTP-FLOOD
1097477,20.0,25.0,65732,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,62.421115,62.421115,62.451755000000006,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.380472,62.451755000000006,1.201267,75.999728,HTTP-FLOOD
1097531,6.0,24.6,10718,6,21,tcp,39494,-------,0,-1,210,8293740,client-6,switch1,11.0,11.0,11.015243,0.0,23.0816,911584.721124,39494.0,0.079095,0.098156,11.0,11.098156,0.0,9.098156,HTTP-FLOOD
1098281,1.0,24.1,33234,1,21,tcp,32577,-------,0,-1,210,6841170,client-1,switch1,32.0,32.0,32.015243,0.0,23.215379000000002,756287.387814,32577.0,0.065242,0.045728,32.0,32.045728000000004,0.0,9.045728,HTTP-FLOOD
1100012,2.0,24.16,8568,23,24,tcp,32790,-------,0,-1,210,6885900,router,server1,9.035728,9.040971,9.056214,0.005243,23.188498000000003,760350.8486,32790.0,0.065669,0.056214,9.0,9.056214,0.0,9.056214,HTTP-FLOOD
1100077,20.0,25.0,72344,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,68.569901,68.569901,68.600541,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,68.569901,68.641184,1.201267,75.999728,HTTP-FLOOD
1100431,13.0,24.14,13,22,23,tcp,45671,-------,0,-1,210,9590910,switch2,router,0.015243000000000001,0.030971,0.046214,0.015728,23.121571,1055985.249759,45671.0,0.09146599999999999,0.082428,0.0,0.082428,0.0,9.082428,HTTP-FLOOD
1102329,16.0,24.18,1042,16,22,tcp,6497,-------,0,-1,210,1364370,client-16,switch2,2.0,2.0,2.015243,0.0,23.041764999999998,149702.349766,6497.0,0.013012000000000001,0.11388499999999999,2.0,2.113885,0.0,9.113885,HTTP-FLOOD
1102363,15.0,24.17,38671,22,23,tcp,38205,-------,0,-1,210,8023050,switch2,router,37.015243,37.041457,37.0567,0.026213999999999998,23.068307,881324.656867,38205.0,0.076514,0.103399,37.0,37.103398999999996,0.0,9.103399000000001,HTTP-FLOOD
1102503,3.0,24.3,25763,21,23,tcp,24642,-------,0,-1,210,5174820,switch1,router,25.015242999999998,25.025728,25.040971,0.010485,23.16168,570750.107536,24642.0,0.049351,0.0667,25.0,25.0667,0.0,9.0667,HTTP-FLOOD
1102510,7.0,24.7,13929,21,23,tcp,45219,-------,0,-1,210,9495990,switch1,router,14.015243,14.0467,14.061942000000002,0.031457,23.055028,1042525.329242,45219.0,0.090561,0.108642,14.0,14.108642000000001,0.0,9.108642,HTTP-FLOOD
1102951,6.0,24.6,6454,23,24,tcp,32654,-------,0,-1,210,6857340,router,server1,7.0567,7.082914,7.0981559999999995,0.026213999999999998,23.0816,753706.575266,32654.0,0.065397,0.098156,7.0,7.0981559999999995,0.0,9.098156,HTTP-FLOOD
1104105,7.0,24.7,66361,7,21,tcp,28760,-------,0,-1,210,6039600,client-7,switch1,63.0,63.0,63.015243000000005,0.0,23.055028,663062.616798,28760.0,0.057598,0.108642,63.0,63.108642,0.0,9.108642,HTTP-FLOOD
1104830,10.0,24.11,31125,23,24,tcp,23772,-------,0,-1,210,4992120,router,server1,30.030486,30.035728000000002,30.050971,0.005242,23.201929999999997,551556.291585,23772.0,0.047609,0.050970999999999995,30.0,30.050971,0.0,9.050971,HTTP-FLOOD
1105005,11.0,24.12,17171,23,24,tcp,55673,-------,0,-1,210,11691330,router,server1,17.035728,17.046214000000003,17.061457,0.010486,23.175081,1290226.284802,55673.0,0.111497,0.061457000000000005,17.0,17.061457,0.0,9.061457,HTTP-FLOOD
1105310,8.0,24.9,18260,21,23,tcp,21545,-------,0,-1,210,4524450,switch1,router,18.015242999999998,18.051942,18.067185000000002,0.036699,23.028518,496149.412532,21545.0,0.043149,0.119128,18.0,18.119128,0.0,9.119128,HTTP-FLOOD
1105709,11.0,24.12,19356,11,22,tcp,7444,-------,0,-1,210,1563240,client-11,switch2,19.0,19.0,19.015242999999998,0.0,23.175081,172515.303003,7444.0,0.014908000000000001,0.061457000000000005,19.0,19.061457,0.0,9.061457,HTTP-FLOOD
1105729,18.0,24.2,53655,22,23,tcp,42729,-------,0,-1,210,8973090,switch2,router,51.015243,51.057185,51.072428,0.041942,22.988868,982291.346465,42729.0,0.085574,0.134856,51.0,51.134856,0.0,9.134856,HTTP-FLOOD
1106538,18.0,24.2,24723,23,24,tcp,33365,-------,0,-1,210,7006650,router,server1,24.072428,24.119613,24.134856,0.047185000000000005,22.988868,767023.585265,33365.0,0.066821,0.134856,24.0,24.134856,0.0,9.134856,HTTP-FLOOD
1106720,14.0,24.15,58889,22,23,tcp,24822,-------,0,-1,210,5212620,switch2,router,56.015243000000005,56.036214,56.05145699999999,0.020971,23.094907,573261.772849,24822.0,0.049711,0.092914,56.0,56.092914,0.0,9.092914,HTTP-FLOOD
1107637,3.0,24.3,47187,21,23,tcp,33111,-------,0,-1,210,6953310,switch1,router,45.015243,45.025728,45.040971,0.010485,23.16168,766906.371668,33111.0,0.066312,0.0667,45.0,45.0667,0.0,9.0667,HTTP-FLOOD
1107824,13.0,24.14,49386,23,24,tcp,47952,-------,0,-1,210,10069920,router,server1,47.046214,47.067184999999995,47.082428,0.020971,23.121571,1108725.5522420001,47952.0,0.09603400000000001,0.082428,47.0,47.082428,0.0,9.082428,HTTP-FLOOD
1107933,5.0,24.5,25765,23,24,tcp,24865,-------,0,-1,210,5221650,router,server1,25.051457,25.072428,25.087671,0.020971,23.108231,574586.161845,24865.0,0.049798,0.087671,25.0,25.087671,0.0,9.087671,HTTP-FLOOD
1108348,16.0,24.18,6464,23,24,tcp,46606,-------,0,-1,210,9787260,router,server1,7.061942,7.098642,7.113885000000001,0.0367,23.041764999999998,1073884.5179639999,46606.0,0.093339,0.11388499999999999,7.0,7.113885000000001,0.0,9.113885,HTTP-FLOOD
1108468,17.0,24.19,33250,17,22,tcp,16118,-------,0,-1,210,3384780,client-17,switch2,32.0,32.0,32.015243,0.0,23.015288,370960.40603400004,16118.0,0.03228,0.12437000000000001,32.0,32.12437,0.0,9.124369999999999,HTTP-FLOOD
1108516,20.0,25.0,59283,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,56.38227,56.38227,56.41291,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.341627,56.41291,1.201267,75.999728,HTTP-FLOOD
1108726,14.0,24.15,57868,22,23,tcp,14244,-------,0,-1,210,2991240,switch2,router,55.015243000000005,55.036214,55.05145699999999,0.020971,23.094907,328963.85031199997,14244.0,0.028526999999999997,0.092914,55.0,55.092914,0.0,9.092914,HTTP-FLOOD
1109515,13.0,24.14,57867,13,22,tcp,27768,-------,0,-1,210,5831280,client-13,switch2,55.0,55.0,55.015243000000005,0.0,23.121571,642039.7717439999,27768.0,0.055611,0.082428,55.0,55.082428,0.0,9.082428,HTTP-FLOOD
1109583,3.0,24.3,59967,23,24,tcp,42210,-------,0,-1,210,8864100,router,server1,57.040971,57.05145699999999,57.0667,0.010486,23.16168,977654.493917,42210.0,0.084535,0.0667,57.0,57.0667,0.0,9.0667,HTTP-FLOOD
1110566,17.0,24.19,34343,17,22,tcp,38167,-------,0,-1,210,8015070,client-17,switch2,33.0,33.0,33.015243,0.0,23.015288,878424.4830049999,38167.0,0.076438,0.12437000000000001,33.0,33.12437,0.0,9.124369999999999,HTTP-FLOOD
1110887,20.0,25.0,73685,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,69.877312,69.877312,69.90795200000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.836669,69.90795200000001,1.201267,75.999728,HTTP-FLOOD
1110917,2.0,24.16,51521,23,24,tcp,7711,-------,0,-1,210,1619310,router,server1,49.035728000000006,49.040971,49.056214000000004,0.005243,23.188498000000003,178806.507885,7711.0,0.015443,0.056214,49.0,49.056214000000004,0.0,9.056214,HTTP-FLOOD
1111429,3.0,24.3,42923,23,24,tcp,4314,-------,0,-1,210,905940,router,server1,41.040971,41.051457,41.0667,0.010486,23.16168,99919.48559,4314.0,0.00864,0.0667,41.0,41.0667,0.0,9.0667,HTTP-FLOOD
1111431,6.0,24.6,44017,21,23,tcp,53431,-------,0,-1,210,11220510,switch1,router,42.015243,42.041457,42.0567,0.026213999999999998,23.0816,1233272.984108,53431.0,0.10700699999999999,0.098156,42.0,42.098156,0.0,9.098156,HTTP-FLOOD
1111771,10.0,24.11,16078,22,23,tcp,46825,-------,0,-1,210,9833250,switch2,router,16.015242999999998,16.015242999999998,16.030486,0.0,23.201929999999997,1086430.395148,46825.0,0.093777,0.050970999999999995,16.0,16.050971,0.0,9.050971,HTTP-FLOOD
1111983,4.0,24.4,6452,23,24,tcp,12906,-------,0,-1,210,2710260,router,server1,7.046214,7.061942,7.077185000000001,0.015728,23.134926,298579.350316,12906.0,0.025847000000000002,0.077185,7.0,7.077185000000001,0.0,9.077185,HTTP-FLOOD
1112467,13.0,24.14,26798,13,22,tcp,5140,-------,0,-1,210,1079400,client-13,switch2,26.0,26.0,26.015242999999998,0.0,23.121571,118844.87275899999,5140.0,0.010294,0.082428,26.0,26.082428,0.0,9.082428,HTTP-FLOOD
1112572,6.0,24.6,41833,6,21,tcp,22063,-------,0,-1,210,4633230,client-6,switch1,40.0,40.0,40.015243,0.0,23.0816,509249.346791,22063.0,0.044186,0.098156,40.0,40.098156,0.0,9.098156,HTTP-FLOOD
1112599,17.0,24.19,62119,17,22,tcp,23492,-------,0,-1,210,4933320,client-17,switch2,59.0,59.0,59.015243000000005,0.0,23.015288,540675.1370229999,23492.0,0.047048,0.12437000000000001,59.0,59.12436999999999,0.0,9.124369999999999,HTTP-FLOOD
1113394,10.0,24.11,4312,22,23,tcp,32466,-------,0,-1,210,6817860,switch2,router,5.015243,5.015243,5.030486,0.0,23.201929999999997,753273.8752560001,32466.0,0.06502000000000001,0.050970999999999995,5.0,5.050971,0.0,9.050971,HTTP-FLOOD
1114158,13.0,24.14,17173,22,23,tcp,21646,-------,0,-1,210,4545660,switch2,router,17.015242999999998,17.030970999999997,17.046214000000003,0.015728,23.121571,500489.51668,21646.0,0.043351,0.082428,17.0,17.082428,0.0,9.082428,HTTP-FLOOD
1114429,19.0,24.21,24724,19,22,tcp,31103,-------,0,-1,210,6531630,client-19,switch2,24.0,24.0,24.015242999999998,0.0,22.967447,714356.4915189999,31103.0,0.06229,0.140099,24.0,24.140099,0.0,9.143376,HTTP-FLOOD
1114466,17.0,24.19,28986,22,23,tcp,32782,-------,0,-1,210,6884220,switch2,router,28.015242999999998,28.051941999999997,28.067185,0.036699,23.015288,754487.159113,32782.0,0.065653,0.12437000000000001,28.0,28.124370000000003,0.0,9.124369999999999,HTTP-FLOOD
1114981,14.0,24.15,38670,22,23,tcp,36243,-------,0,-1,210,7611030,switch2,router,37.015243,37.036214,37.051457,0.020971,23.094907,837028.70169,36243.0,0.07258400000000001,0.092914,37.0,37.092914,0.0,9.092914,HTTP-FLOOD
1115648,11.0,24.12,63202,23,24,tcp,43848,-------,0,-1,210,9208080,router,server1,60.035728000000006,60.046214,60.061457,0.010486,23.175081,1016180.951915,43848.0,0.087815,0.061457000000000005,60.0,60.061457,0.0,9.061457,HTTP-FLOOD
1116007,10.0,24.11,13932,10,22,tcp,61507,-------,0,-1,210,12916470,client-10,switch2,14.0,14.0,14.015243,0.0,23.201929999999997,1427081.138587,61507.0,0.123181,0.050970999999999995,14.0,14.050970999999999,0.0,9.050971,HTTP-FLOOD
1116268,16.0,24.18,32224,23,24,tcp,4640,-------,0,-1,210,974400,router,server1,31.061942,31.098641999999998,31.113884999999996,0.0367,23.041764999999998,106913.79142899999,4640.0,0.009293000000000001,0.11388499999999999,31.0,31.113884999999996,0.0,9.113885,HTTP-FLOOD
1116810,6.0,24.6,5362,21,23,tcp,25551,-------,0,-1,210,5365710,switch1,router,6.015243,6.041457,6.0567,0.026213999999999998,23.0816,589757.968538,25551.0,0.051171,0.098156,6.0,6.0981559999999995,0.0,9.098156,HTTP-FLOOD
1118244,14.0,24.15,46106,22,23,tcp,37727,-------,0,-1,210,7922670,switch2,router,44.015243,44.036214,44.051457,0.020971,23.094907,871301.543158,37727.0,0.075556,0.092914,44.0,44.092914,0.0,9.092914,HTTP-FLOOD
1118578,14.0,24.15,59978,22,23,tcp,52099,-------,0,-1,210,10940790,switch2,router,57.015243000000005,57.036214,57.05145699999999,0.020971,23.094907,1203221.541521,52099.0,0.10434,0.092914,57.0,57.092914,0.0,9.092914,HTTP-FLOOD
1118927,16.0,24.18,18268,16,22,tcp,1080,-------,0,-1,210,226800,client-16,switch2,18.0,18.0,18.015242999999998,0.0,23.041764999999998,24885.106626,1080.0,0.002163,0.11388499999999999,18.0,18.113885,0.0,9.113885,HTTP-FLOOD
1119497,19.0,24.21,11823,19,22,tcp,61017,-------,0,-1,210,12813570,client-19,switch2,12.0,12.0,12.015243,0.0,22.967447,1401404.689034,61017.0,0.1222,0.14244,12.0,12.142439999999999,0.0,9.143376,HTTP-FLOOD
1120107,15.0,24.17,4317,22,23,tcp,26323,-------,0,-1,210,5527830,switch2,router,5.015243,5.041457,5.0567,0.026213999999999998,23.068307,607227.036846,26323.0,0.05271699999999999,0.103399,5.0,5.103399,0.0,9.103399000000001,HTTP-FLOOD
1120310,13.0,24.14,24718,22,23,tcp,50518,-------,0,-1,210,10608780,switch2,router,24.015242999999998,24.030970999999997,24.046214000000003,0.015728,23.121571,1168055.5023389999,50518.0,0.101173,0.082428,24.0,24.082428,0.0,9.082428,HTTP-FLOOD
1120367,9.0,24.1,25769,23,24,tcp,48904,-------,0,-1,210,10269840,router,server1,25.072428,25.11437,25.129613,0.041942,23.00207,1124893.245749,48904.0,0.097941,0.129613,25.0,25.129613,0.0,9.129613,HTTP-FLOOD
1121081,2.0,24.16,31117,21,23,tcp,17759,-------,0,-1,210,3729390,switch1,router,30.015242999999998,30.020486,30.035728000000002,0.005243,23.188498000000003,411804.535538,17759.0,0.035566,0.056214,30.0,30.056214,0.0,9.056214,HTTP-FLOOD
1121101,2.0,24.16,56775,23,24,tcp,16832,-------,0,-1,210,3534720,router,server1,54.035728000000006,54.040971,54.056214000000004,0.005243,23.188498000000003,390308.797915,16832.0,0.033710000000000004,0.056214,54.0,54.056214000000004,0.0,9.056214,HTTP-FLOOD
1121836,18.0,24.2,6466,22,23,tcp,28264,-------,0,-1,210,5935440,switch2,router,7.015242999999999,7.0571850000000005,7.0724279999999995,0.041942,22.988868,649757.368917,28264.0,0.056604999999999996,0.134856,7.0,7.134856,0.0,9.134856,HTTP-FLOOD
1121915,17.0,24.19,57,23,24,tcp,41977,-------,0,-1,210,8815170,router,server1,1.067185,1.1091280000000001,1.12437,0.041943,23.015288,966112.7288790001,41977.0,0.08406799999999999,0.12437000000000001,1.0,1.12437,0.0,9.124369999999999,HTTP-FLOOD
1122068,6.0,24.6,71765,6,21,tcp,60522,-------,0,-1,210,12709620,client-6,switch1,68.0,68.0,68.015243,0.0,23.0816,1396944.611633,60522.0,0.121208,0.098156,68.0,68.098156,0.0,9.098156,HTTP-FLOOD
1122587,16.0,24.18,18268,23,24,tcp,35616,-------,0,-1,210,7479360,router,server1,18.061942000000002,18.098642,18.113885,0.0367,23.041764999999998,820655.516281,35616.0,0.07132899999999999,0.11388499999999999,18.0,18.113885,0.0,9.113885,HTTP-FLOOD
1122837,17.0,24.19,58892,22,23,tcp,50181,-------,0,-1,210,10538010,switch2,router,56.015243000000005,56.051942000000004,56.067184999999995,0.036699,23.015288,1154930.148602,50181.0,0.100498,0.12437000000000001,56.0,56.12436999999999,0.0,9.124369999999999,HTTP-FLOOD
1125783,4.0,24.4,34330,4,21,tcp,9405,-------,0,-1,210,1975050,client-4,switch1,33.0,33.0,33.015243,0.0,23.134926,217583.97564899997,9405.0,0.018836000000000002,0.077185,33.0,33.077185,0.0,9.077185,HTTP-FLOOD
1126535,5.0,24.5,5,23,24,tcp,36631,-------,0,-1,210,7692510,router,server1,0.051457,0.07242799999999999,0.087671,0.020971,23.108231,846477.606859,36631.0,0.073361,0.087671,0.0,0.087671,0.0,9.087671,HTTP-FLOOD
1126622,1.0,24.1,33234,23,24,tcp,53096,-------,0,-1,210,11150160,router,server1,32.030485999999996,32.030485999999996,32.045728000000004,0.0,23.215379000000002,1232643.7407799999,53096.0,0.10633599999999999,0.045728,32.0,32.045728000000004,0.0,9.045728,HTTP-FLOOD
1127278,6.0,24.6,52551,6,21,tcp,32219,-------,0,-1,210,6765990,client-6,switch1,50.0,50.0,50.015243,0.0,23.0816,743666.079148,32219.0,0.064526,0.098156,50.0,50.098156,0.0,9.098156,HTTP-FLOOD
1127829,7.0,24.7,58882,21,23,tcp,54437,-------,0,-1,210,11431770,switch1,router,56.015243000000005,56.0467,56.061942,0.031457,23.055028,1255046.5810379998,54437.0,0.10902200000000001,0.108642,56.0,56.108642,0.0,9.108642,HTTP-FLOOD
1127983,8.0,24.9,9666,23,24,tcp,29170,-------,0,-1,210,6125700,router,server1,10.067185,10.103885,10.119128,0.0367,23.028518,671741.859529,29170.0,0.058419000000000006,0.119128,10.0,10.119128,0.0,9.119128,HTTP-FLOOD
1128194,19.0,24.21,67460,23,24,tcp,17052,-------,0,-1,210,3580920,router,server1,64.077671,64.129459,64.144702,0.051788,22.967447,391640.899379,17052.0,0.03415,0.144702,64.0,64.144702,0.0,9.143376,HTTP-FLOOD
1128363,2.0,24.16,57856,21,23,tcp,19693,-------,0,-1,210,4135530,switch1,router,55.015243000000005,55.020486,55.035728000000006,0.005243,23.188498000000003,456651.090621,19693.0,0.039439,0.056214,55.0,55.056214000000004,0.0,9.056214,HTTP-FLOOD
1129123,14.0,24.15,62116,14,22,tcp,15631,-------,0,-1,210,3282510,client-14,switch2,59.0,59.0,59.015243000000005,0.0,23.094907,360996.485835,15631.0,0.031304000000000005,0.092914,59.0,59.092914,0.0,9.092914,HTTP-FLOOD
